frame_idx,timestamp,track_id,x1,y1,x2,y2,conf,kp0_x,kp0_y,kp0_conf,kp1_x,kp1_y,kp1_conf,kp2_x,kp2_y,kp2_conf,kp3_x,kp3_y,kp3_conf,kp4_x,kp4_y,kp4_conf,kp5_x,kp5_y,kp5_conf,kp6_x,kp6_y,kp6_conf,kp7_x,kp7_y,kp7_conf,kp8_x,kp8_y,kp8_conf,kp9_x,kp9_y,kp9_conf,kp10_x,kp10_y,kp10_conf,kp11_x,kp11_y,kp11_conf,kp12_x,kp12_y,kp12_conf,kp13_x,kp13_y,kp13_conf,kp14_x,kp14_y,kp14_conf,kp15_x,kp15_y,kp15_conf,kp16_x,kp16_y,kp16_conf
13,0.4333,3,529.05,147.06,674.18,395.42,0.4224,555.03,198.8,0.8932,564.18,192.79,0.9478,558.18,189.4,0.4231,594.22,195.8,0.9571,579.52,185.97,0.0786,623.96,240.84,0.9809,579.54,215.92,0.8272,627.22,327.17,0.9217,565.84,279.98,0.3276,558.77,321.24,0.8011,547.37,307.34,0.2647,616.17,368.63,0.9155,585.33,352.65,0.7797,594.16,446.98,0.4916,552.06,420.17,0.2465,605.79,500.4,0.1419,566.37,472.11,0.0806
13,0.4333,4,573.17,0.29,656.76,142.57,0.5051,601.17,22.22,0.9426,606.93,16.61,0.9635,597.49,17.12,0.7593,621.44,16.1,0.9169,595.2,17.68,0.1856,639.97,41.18,0.9864,589.97,42.67,0.9298,643.83,83.06,0.9451,580.28,82.68,0.4842,611.36,80.67,0.8571,584.67,79.74,0.4116,634.31,123.05,0.8718,599.14,122.78,0.738,638.41,170.83,0.2758,590.84,170.35,0.1183,644.74,196.1,0.054,596.23,194.62,0.0264
14,0.4667,1,509.02,316.17,742.92,873.55,0.8966,563.22,404.65,0.074,562.42,389.39,0.1595,573.08,387.45,0.0037,579.49,394.56,0.9834,634.84,386.27,0.1904,597.73,492.85,0.9974,684.32,462.11,0.9671,594.64,614.2,0.968,698.16,556.89,0.447,543.87,581.58,0.7905,622.25,557.72,0.2225,642.86,670.5,0.9947,697.64,655.46,0.9833,653.55,764.77,0.9705,679.0,738.68,0.9218,705.09,843.65,0.7737,698.53,816.53,0.6621
14,0.4667,3,525.53,146.68,680.12,417.49,0.4268,555.02,198.82,0.8936,564.17,192.81,0.948,558.18,189.41,0.4232,594.22,195.81,0.9572,579.54,185.96,0.0784,623.96,240.84,0.9811,579.64,215.9,0.8279,627.27,327.23,0.9223,566.05,280.05,0.3289,558.7,321.18,0.8025,547.53,307.35,0.266,616.31,368.71,0.916,585.54,352.71,0.7805,594.2,447.0,0.4924,552.22,420.12,0.2469,605.9,500.34,0.142,566.6,471.94,0.0806
14,0.4667,4,572.51,0.28,656.56,142.5,0.5045,601.17,22.22,0.9426,606.92,16.61,0.9635,597.49,17.12,0.7593,621.44,16.11,0.9169,595.21,17.68,0.1856,639.97,41.18,0.9864,589.98,42.67,0.9298,643.82,83.06,0.9451,580.28,82.68,0.4842,611.37,80.67,0.8571,584.67,79.74,0.4116,634.31,123.05,0.8719,599.15,122.77,0.7381,638.41,170.82,0.2759,590.85,170.33,0.1184,644.74,196.08,0.054,596.24,194.61,0.0264
15,0.5,1,509.06,316.69,742.93,873.38,0.8966,563.22,404.65,0.074,562.42,389.39,0.1595,573.08,387.45,0.0037,579.49,394.56,0.9834,634.84,386.27,0.1904,597.73,492.85,0.9974,684.32,462.11,0.9671,594.64,614.2,0.968,698.16,556.89,0.447,543.87,581.58,0.7905,622.25,557.72,0.2225,642.86,670.5,0.9947,697.64,655.46,0.9833,653.55,764.77,0.9705,679.0,738.68,0.9218,705.09,843.65,0.7737,698.53,816.53,0.6621
15,0.5,3,525.0,146.55,681.61,427.05,0.4268,555.02,198.82,0.8936,564.17,192.81,0.948,558.18,189.41,0.4232,594.22,195.81,0.9572,579.54,185.96,0.0784,623.96,240.84,0.9811,579.64,215.9,0.8279,627.27,327.23,0.9223,566.05,280.05,0.3289,558.7,321.18,0.8025,547.53,307.35,0.266,616.31,368.71,0.916,585.54,352.71,0.7805,594.2,447.0,0.4924,552.22,420.12,0.2469,605.9,500.34,0.142,566.6,471.94,0.0806
15,0.5,4,572.12,0.28,656.65,142.51,0.5045,601.17,22.22,0.9426,606.92,16.61,0.9635,597.49,17.12,0.7593,621.44,16.11,0.9169,595.21,17.68,0.1856,639.97,41.18,0.9864,589.98,42.67,0.9298,643.82,83.06,0.9451,580.28,82.68,0.4842,611.37,80.67,0.8571,584.67,79.74,0.4116,634.31,123.05,0.8719,599.15,122.77,0.7381,638.41,170.82,0.2759,590.85,170.33,0.1184,644.74,196.08,0.054,596.24,194.61,0.0264
16,0.5333,1,509.0,316.88,743.0,873.33,0.8966,563.22,404.65,0.074,562.42,389.39,0.1595,573.08,387.45,0.0037,579.49,394.56,0.9834,634.84,386.27,0.1904,597.73,492.85,0.9974,684.32,462.11,0.9671,594.64,614.2,0.968,698.16,556.89,0.447,543.87,581.58,0.7905,622.25,557.72,0.2225,642.86,670.5,0.9947,697.64,655.46,0.9833,653.55,764.77,0.9705,679.0,738.68,0.9218,705.09,843.65,0.7737,698.53,816.53,0.6621
16,0.5333,3,525.79,146.54,681.13,430.67,0.4268,555.02,198.82,0.8936,564.17,192.81,0.948,558.18,189.41,0.4232,594.22,195.81,0.9572,579.54,185.96,0.0784,623.96,240.84,0.9811,579.64,215.9,0.8279,627.27,327.23,0.9223,566.05,280.05,0.3289,558.7,321.18,0.8025,547.53,307.35,0.266,616.31,368.71,0.916,585.54,352.71,0.7805,594.2,447.0,0.4924,552.22,420.12,0.2469,605.9,500.34,0.142,566.6,471.94,0.0806
16,0.5333,4,571.85,0.28,656.82,142.54,0.5045,601.17,22.22,0.9426,606.92,16.61,0.9635,597.49,17.12,0.7593,621.44,16.11,0.9169,595.21,17.68,0.1856,639.97,41.18,0.9864,589.98,42.67,0.9298,643.82,83.06,0.9451,580.28,82.68,0.4842,611.37,80.67,0.8571,584.67,79.74,0.4116,634.31,123.05,0.8719,599.15,122.77,0.7381,638.41,170.82,0.2759,590.85,170.33,0.1184,644.74,196.08,0.054,596.24,194.61,0.0264
17,0.5667,1,508.84,315.76,743.44,873.39,0.8939,561.84,404.06,0.0399,560.12,388.09,0.0919,572.31,386.02,0.0019,575.84,392.18,0.9825,636.1,383.67,0.1736,599.51,493.17,0.9972,684.78,461.37,0.9659,595.87,613.5,0.9653,693.83,552.14,0.4374,543.2,582.07,0.7599,606.48,555.87,0.2008,646.12,676.16,0.9943,700.17,660.61,0.9827,656.39,765.09,0.9644,678.77,739.02,0.9088,704.08,843.67,0.7309,698.35,817.79,0.6134
17,0.5667,3,529.62,145.25,684.97,432.32,0.6046,554.13,193.03,0.8429,561.97,187.4,0.9255,559.11,184.95,0.2674,591.71,193.45,0.9618,585.31,185.73,0.0578,624.55,238.91,0.986,584.63,220.03,0.822,618.5,333.21,0.9444,574.82,286.8,0.311,552.65,357.01,0.8177,566.51,296.5,0.2499,636.03,373.44,0.933,607.08,360.95,0.7937,617.76,455.42,0.4848,572.52,436.06,0.2159,624.85,510.05,0.118,584.77,482.14,0.0608
17,0.5667,4,571.83,0.54,657.2,142.73,0.4779,600.86,21.93,0.9375,605.99,16.49,0.9611,597.74,16.85,0.7274,620.36,16.65,0.9154,596.95,17.71,0.1636,640.96,44.36,0.9848,592.46,44.09,0.9117,645.47,85.88,0.9482,581.41,81.66,0.4531,611.43,81.94,0.8686,582.82,75.19,0.4092,637.26,125.67,0.8643,604.03,124.71,0.7119,638.96,169.24,0.3205,598.16,168.21,0.135,645.87,195.86,0.0656,606.59,193.26,0.0307
18,0.6,1,508.75,315.31,743.63,873.41,0.8939,561.82,404.1,0.0401,560.1,388.13,0.0924,572.29,386.06,0.0019,575.82,392.22,0.9825,636.08,383.71,0.1737,599.5,493.19,0.9972,684.72,461.42,0.9659,595.84,613.51,0.9653,693.7,552.18,0.4365,543.17,582.07,0.7597,606.24,555.88,0.2001,646.14,676.24,0.9943,700.15,660.7,0.9827,656.4,765.08,0.9642,678.73,739.03,0.9083,704.07,843.69,0.7302,698.33,817.81,0.6122
18,0.6,3,531.46,144.75,685.8,432.76,0.5988,554.13,193.02,0.8433,561.97,187.4,0.9257,559.12,184.94,0.2683,591.71,193.44,0.962,585.37,185.73,0.058,624.56,238.89,0.986,584.71,219.98,0.8227,618.59,333.06,0.9442,574.93,286.63,0.3112,552.37,355.73,0.8181,566.41,295.95,0.2504,635.74,373.3,0.9331,606.87,360.76,0.7942,617.31,455.24,0.487,572.36,435.75,0.2177,624.27,510.07,0.1189,584.66,482.1,0.0614
18,0.6,4,571.69,0.64,657.47,142.84,0.4778,600.85,21.93,0.9375,605.98,16.49,0.9611,597.74,16.85,0.7273,620.36,16.64,0.9154,596.94,17.7,0.1635,640.95,44.36,0.9848,592.46,44.09,0.9117,645.48,85.87,0.9483,581.41,81.64,0.4532,611.45,81.95,0.8687,582.8,75.19,0.4093,637.24,125.66,0.8644,604.03,124.69,0.712,638.94,169.18,0.3209,598.16,168.15,0.1352,645.85,195.79,0.0657,606.59,193.19,0.0308
18,0.6,5,641.97,125.36,797.99,667.83,0.8583,655.45,185.01,0.054,654.18,174.96,0.1083,664.46,172.91,0.0037,665.04,181.14,0.9689,713.06,174.1,0.146,686.8,247.06,0.9976,745.91,231.05,0.9584,698.91,355.64,0.9814,765.88,323.34,0.5533,686.93,432.22,0.8532,735.76,389.01,0.2844,725.85,408.95,0.9989,766.06,401.43,0.9958,729.83,525.72,0.9945,761.62,515.65,0.9835,735.56,638.42,0.9513,760.28,620.21,0.9099
19,0.6333,1,508.69,315.14,743.73,873.42,0.8939,561.82,404.1,0.0401,560.1,388.13,0.0924,572.29,386.06,0.0019,575.82,392.22,0.9825,636.08,383.71,0.1737,599.5,493.19,0.9972,684.72,461.42,0.9659,595.84,613.51,0.9653,693.7,552.18,0.4365,543.17,582.07,0.7597,606.24,555.88,0.2001,646.14,676.24,0.9943,700.15,660.7,0.9827,656.4,765.08,0.9642,678.73,739.03,0.9083,704.07,843.69,0.7302,698.33,817.81,0.6122
19,0.6333,3,532.63,144.58,685.61,432.65,0.5988,554.13,193.02,0.8433,561.97,187.4,0.9257,559.12,184.94,0.2683,591.71,193.44,0.962,585.37,185.73,0.058,624.56,238.89,0.986,584.71,219.98,0.8227,618.59,333.06,0.9442,574.93,286.63,0.3112,552.37,355.73,0.8181,566.41,295.95,0.2504,635.74,373.3,0.9331,606.87,360.76,0.7942,617.31,455.24,0.487,572.36,435.75,0.2177,624.27,510.07,0.1189,584.66,482.1,0.0614
19,0.6333,4,571.53,0.68,657.69,142.89,0.4778,600.85,21.93,0.9375,605.98,16.49,0.9611,597.74,16.85,0.7273,620.36,16.64,0.9154,596.94,17.7,0.1635,640.95,44.36,0.9848,592.46,44.09,0.9117,645.48,85.87,0.9483,581.41,81.64,0.4532,611.45,81.95,0.8687,582.8,75.19,0.4093,637.24,125.66,0.8644,604.03,124.69,0.712,638.94,169.18,0.3209,598.16,168.15,0.1352,645.85,195.79,0.0657,606.59,193.19,0.0308
19,0.6333,5,641.97,125.36,797.98,667.83,0.8583,655.45,185.01,0.054,654.18,174.96,0.1083,664.46,172.91,0.0037,665.04,181.14,0.9689,713.06,174.1,0.146,686.8,247.06,0.9976,745.91,231.05,0.9584,698.91,355.64,0.9814,765.88,323.34,0.5533,686.93,432.22,0.8532,735.76,389.01,0.2844,725.85,408.95,0.9989,766.06,401.43,0.9958,729.83,525.72,0.9945,761.62,515.65,0.9835,735.56,638.42,0.9513,760.28,620.21,0.9099
20,0.6667,1,508.65,315.08,743.79,873.44,0.8939,561.82,404.1,0.0401,560.1,388.13,0.0924,572.29,386.06,0.0019,575.82,392.22,0.9825,636.08,383.71,0.1737,599.5,493.19,0.9972,684.72,461.42,0.9659,595.84,613.51,0.9653,693.7,552.18,0.4365,543.17,582.07,0.7597,606.24,555.88,0.2001,646.14,676.24,0.9943,700.15,660.7,0.9827,656.4,765.08,0.9642,678.73,739.03,0.9083,704.07,843.69,0.7302,698.33,817.81,0.6122
20,0.6667,3,533.48,144.54,685.06,432.35,0.5988,554.13,193.02,0.8433,561.97,187.4,0.9257,559.12,184.94,0.2683,591.71,193.44,0.962,585.37,185.73,0.058,624.56,238.89,0.986,584.71,219.98,0.8227,618.59,333.06,0.9442,574.93,286.63,0.3112,552.37,355.73,0.8181,566.41,295.95,0.2504,635.74,373.3,0.9331,606.87,360.76,0.7942,617.31,455.24,0.487,572.36,435.75,0.2177,624.27,510.07,0.1189,584.66,482.1,0.0614
20,0.6667,4,571.37,0.69,657.88,142.93,0.4778,600.85,21.93,0.9375,605.98,16.49,0.9611,597.74,16.85,0.7273,620.36,16.64,0.9154,596.94,17.7,0.1635,640.95,44.36,0.9848,592.46,44.09,0.9117,645.48,85.87,0.9483,581.41,81.64,0.4532,611.45,81.95,0.8687,582.8,75.19,0.4093,637.24,125.66,0.8644,604.03,124.69,0.712,638.94,169.18,0.3209,598.16,168.15,0.1352,645.85,195.79,0.0657,606.59,193.19,0.0308
20,0.6667,5,641.97,125.36,797.98,667.82,0.8583,655.45,185.01,0.054,654.18,174.96,0.1083,664.46,172.91,0.0037,665.04,181.14,0.9689,713.06,174.1,0.146,686.8,247.06,0.9976,745.91,231.05,0.9584,698.91,355.64,0.9814,765.88,323.34,0.5533,686.93,432.22,0.8532,735.76,389.01,0.2844,725.85,408.95,0.9989,766.06,401.43,0.9958,729.83,525.72,0.9945,761.62,515.65,0.9835,735.56,638.42,0.9513,760.28,620.21,0.9099
21,0.7,1,508.68,316.89,743.05,872.98,0.8926,560.03,406.47,0.0551,559.42,391.27,0.1437,571.07,389.03,0.0022,578.62,395.87,0.9881,637.45,386.31,0.1525,602.87,492.94,0.998,686.67,457.51,0.9626,597.48,613.68,0.9752,693.73,544.93,0.3922,541.69,582.19,0.8005,604.07,554.04,0.178,648.75,677.98,0.9952,701.81,660.62,0.9821,659.62,767.73,0.9661,680.63,738.53,0.8967,704.35,844.81,0.7322,697.57,816.06,0.5867
21,0.7,3,535.23,145.8,684.65,430.2,0.7004,554.61,196.38,0.7939,560.99,189.14,0.8657,558.03,187.02,0.272,587.49,191.28,0.9428,581.83,184.87,0.1147,622.52,242.7,0.9829,581.69,223.05,0.91,620.91,337.56,0.9175,556.39,291.27,0.5278,592.09,404.03,0.7218,540.03,338.58,0.3437,632.72,377.05,0.9196,603.29,366.09,0.8432,620.1,445.16,0.4294,576.62,432.09,0.2658,623.78,493.41,0.1091,584.37,479.25,0.0744
21,0.7,4,571.02,0.31,657.28,140.6,0.336,600.07,21.87,0.9482,605.73,16.14,0.9658,596.47,16.66,0.778,620.69,15.12,0.9195,594.37,16.58,0.2044,640.23,40.34,0.9919,588.08,41.63,0.9548,644.55,82.57,0.9637,577.18,82.05,0.568,612.84,80.42,0.8978,583.29,78.79,0.4904,634.37,123.4,0.9546,597.92,123.15,0.8936,642.25,178.7,0.5937,591.81,178.4,0.3332,647.98,222.83,0.1807,595.84,221.35,0.0926
21,0.7,5,648.76,115.93,803.94,656.13,0.8379,664.72,173.04,0.173,664.87,162.94,0.3537,673.5,161.16,0.0106,681.01,166.64,0.9835,723.2,160.23,0.142,696.86,230.16,0.9986,756.33,214.38,0.9564,709.26,337.36,0.9877,780.27,301.09,0.4452,694.72,421.0,0.9002,755.14,359.71,0.2477,730.47,393.68,0.9992,772.12,385.81,0.9957,726.22,506.09,0.9975,769.08,495.18,0.9896,736.17,619.78,0.9805,778.2,597.11,0.9548
22,0.7333,1,508.62,317.54,742.82,872.81,0.8927,560.0,406.47,0.0552,559.37,391.27,0.1438,571.05,389.05,0.0022,578.61,395.85,0.988,637.44,386.31,0.1514,602.96,492.97,0.998,686.59,457.57,0.9626,597.49,613.68,0.9752,693.46,544.85,0.3923,541.6,582.17,0.8011,603.48,553.74,0.1784,648.77,678.02,0.9953,701.72,660.67,0.9822,659.63,767.67,0.9664,680.57,738.51,0.8977,704.23,844.78,0.7346,697.47,816.07,0.5897
22,0.7333,3,536.02,146.33,684.26,429.11,0.6994,554.61,196.38,0.7938,561.0,189.15,0.8658,558.02,187.02,0.272,587.5,191.3,0.9427,581.82,184.89,0.1146,622.49,242.68,0.9829,581.71,223.05,0.9098,620.72,337.44,0.9173,556.41,291.25,0.527,591.49,403.61,0.7215,539.99,338.44,0.3433,632.72,376.98,0.9194,603.33,366.03,0.843,620.03,445.1,0.4296,576.61,432.01,0.266,623.7,493.44,0.1093,584.35,479.23,0.0746
22,0.7333,4,570.65,0.16,657.3,139.73,0.3359,600.07,21.87,0.9482,605.73,16.14,0.9658,596.47,16.66,0.7779,620.69,15.12,0.9194,594.37,16.59,0.2044,640.23,40.33,0.9919,588.08,41.63,0.9548,644.55,82.57,0.9637,577.18,82.05,0.5682,612.84,80.42,0.8978,583.29,78.79,0.4906,634.37,123.4,0.9547,597.92,123.15,0.8936,642.25,178.68,0.5939,591.81,178.39,0.3335,647.98,222.81,0.1809,595.83,221.34,0.0928
22,0.7333,5,651.01,112.86,805.84,652.56,0.8378,664.73,173.05,0.1731,664.87,162.95,0.3534,673.51,161.17,0.0106,680.99,166.64,0.9834,723.2,160.24,0.1421,696.81,230.16,0.9986,756.36,214.39,0.9566,709.22,337.35,0.9877,780.29,301.06,0.4473,694.72,420.96,0.9004,755.18,359.51,0.2492,730.43,393.79,0.9992,772.13,385.93,0.9957,726.19,506.14,0.9975,769.05,495.26,0.9896,736.22,619.88,0.9806,778.14,597.24,0.955
23,0.7667,1,508.55,317.78,742.77,872.75,0.8927,560.0,406.47,0.0552,559.37,391.27,0.1438,571.05,389.05,0.0022,578.61,395.85,0.988,637.44,386.31,0.1514,602.96,492.97,0.998,686.59,457.57,0.9626,597.49,613.68,0.9752,693.46,544.85,0.3923,541.6,582.17,0.8011,603.48,553.74,0.1784,648.77,678.02,0.9953,701.72,660.67,0.9822,659.63,767.67,0.9664,680.57,738.51,0.8977,704.23,844.78,0.7346,697.47,816.07,0.5897
23,0.7667,3,536.43,146.55,683.93,428.5,0.6994,554.61,196.38,0.7938,561.0,189.15,0.8658,558.02,187.02,0.272,587.5,191.3,0.9427,581.82,184.89,0.1146,622.49,242.68,0.9829,581.71,223.05,0.9098,620.72,337.44,0.9173,556.41,291.25,0.527,591.49,403.61,0.7215,539.99,338.44,0.3433,632.72,376.98,0.9194,603.33,366.03,0.843,620.03,445.1,0.4296,576.61,432.01,0.266,623.7,493.44,0.1093,584.35,479.23,0.0746
23,0.7667,4,570.28,0.11,657.55,139.43,0.3359,600.07,21.87,0.9482,605.73,16.14,0.9658,596.47,16.66,0.7779,620.69,15.12,0.9194,594.37,16.59,0.2044,640.23,40.33,0.9919,588.08,41.63,0.9548,644.55,82.57,0.9637,577.18,82.05,0.5682,612.84,80.42,0.8978,583.29,78.79,0.4906,634.37,123.4,0.9547,597.92,123.15,0.8936,642.25,178.68,0.5939,591.81,178.39,0.3335,647.98,222.81,0.1809,595.83,221.34,0.0928
23,0.7667,5,651.76,111.96,806.32,651.52,0.8378,664.73,173.05,0.1731,664.87,162.95,0.3534,673.51,161.17,0.0106,680.99,166.64,0.9834,723.2,160.24,0.1421,696.81,230.16,0.9986,756.36,214.39,0.9566,709.22,337.35,0.9877,780.29,301.06,0.4473,694.72,420.96,0.9004,755.18,359.51,0.2492,730.43,393.79,0.9992,772.13,385.93,0.9957,726.19,506.14,0.9975,769.05,495.26,0.9896,736.22,619.88,0.9806,778.14,597.24,0.955
24,0.8,1,508.49,317.86,742.8,872.73,0.8927,560.0,406.47,0.0552,559.37,391.27,0.1438,571.05,389.05,0.0022,578.61,395.85,0.988,637.44,386.31,0.1514,602.96,492.97,0.998,686.59,457.57,0.9626,597.49,613.68,0.9752,693.46,544.85,0.3923,541.6,582.17,0.8011,603.48,553.74,0.1784,648.77,678.02,0.9953,701.72,660.67,0.9822,659.63,767.67,0.9664,680.57,738.51,0.8977,704.23,844.78,0.7346,697.47,816.07,0.5897
24,0.8,3,536.68,146.65,683.64,428.09,0.6994,554.61,196.38,0.7938,561.0,189.15,0.8658,558.02,187.02,0.272,587.5,191.3,0.9427,581.82,184.89,0.1146,622.49,242.68,0.9829,581.71,223.05,0.9098,620.72,337.44,0.9173,556.41,291.25,0.527,591.49,403.61,0.7215,539.99,338.44,0.3433,632.72,376.98,0.9194,603.33,366.03,0.843,620.03,445.1,0.4296,576.61,432.01,0.266,623.7,493.44,0.1093,584.35,479.23,0.0746
24,0.8,4,569.93,0.09,657.86,139.34,0.3359,600.07,21.87,0.9482,605.73,16.14,0.9658,596.47,16.66,0.7779,620.69,15.12,0.9194,594.37,16.59,0.2044,640.23,40.33,0.9919,588.08,41.63,0.9548,644.55,82.57,0.9637,577.18,82.05,0.5682,612.84,80.42,0.8978,583.29,78.79,0.4906,634.37,123.4,0.9547,597.92,123.15,0.8936,642.25,178.68,0.5939,591.81,178.39,0.3335,647.98,222.81,0.1809,595.83,221.34,0.0928
24,0.8,5,652.02,111.77,806.32,651.31,0.8378,664.73,173.05,0.1731,664.87,162.95,0.3534,673.51,161.17,0.0106,680.99,166.64,0.9834,723.2,160.24,0.1421,696.81,230.16,0.9986,756.36,214.39,0.9566,709.22,337.35,0.9877,780.29,301.06,0.4473,694.72,420.96,0.9004,755.18,359.51,0.2492,730.43,393.79,0.9992,772.13,385.93,0.9957,726.19,506.14,0.9975,769.05,495.26,0.9896,736.22,619.88,0.9806,778.14,597.24,0.955
25,0.8333,1,508.42,317.88,742.85,872.73,0.8927,560.0,406.47,0.0552,559.37,391.27,0.1438,571.05,389.05,0.0022,578.61,395.85,0.988,637.44,386.31,0.1514,602.96,492.97,0.998,686.59,457.57,0.9626,597.49,613.68,0.9752,693.46,544.85,0.3923,541.6,582.17,0.8011,603.48,553.74,0.1784,648.77,678.02,0.9953,701.72,660.67,0.9822,659.63,767.67,0.9664,680.57,738.51,0.8977,704.23,844.78,0.7346,697.47,816.07,0.5897
25,0.8333,3,536.86,146.69,683.39,427.78,0.6994,554.61,196.38,0.7938,561.0,189.15,0.8658,558.02,187.02,0.272,587.5,191.3,0.9427,581.82,184.89,0.1146,622.49,242.68,0.9829,581.71,223.05,0.9098,620.72,337.44,0.9173,556.41,291.25,0.527,591.49,403.61,0.7215,539.99,338.44,0.3433,632.72,376.98,0.9194,603.33,366.03,0.843,620.03,445.1,0.4296,576.61,432.01,0.266,623.7,493.44,0.1093,584.35,479.23,0.0746
25,0.8333,4,569.62,0.09,658.17,139.33,0.3359,600.07,21.87,0.9482,605.73,16.14,0.9658,596.47,16.66,0.7779,620.69,15.12,0.9194,594.37,16.59,0.2044,640.23,40.33,0.9919,588.08,41.63,0.9548,644.55,82.57,0.9637,577.18,82.05,0.5682,612.84,80.42,0.8978,583.29,78.79,0.4906,634.37,123.4,0.9547,597.92,123.15,0.8936,642.25,178.68,0.5939,591.81,178.39,0.3335,647.98,222.81,0.1809,595.83,221.34,0.0928
25,0.8333,5,652.11,111.81,806.16,651.37,0.8378,664.73,173.05,0.1731,664.87,162.95,0.3534,673.51,161.17,0.0106,680.99,166.64,0.9834,723.2,160.24,0.1421,696.81,230.16,0.9986,756.36,214.39,0.9566,709.22,337.35,0.9877,780.29,301.06,0.4473,694.72,420.96,0.9004,755.18,359.51,0.2492,730.43,393.79,0.9992,772.13,385.93,0.9957,726.19,506.14,0.9975,769.05,495.26,0.9896,736.22,619.88,0.9806,778.14,597.24,0.955
26,0.8667,1,507.78,316.39,743.54,874.6,0.8835,557.22,403.07,0.104,556.23,390.44,0.2386,568.59,388.28,0.0034,576.53,393.97,0.985,633.39,384.18,0.107,601.06,478.46,0.9983,680.01,446.4,0.9506,600.35,599.49,0.989,681.17,537.15,0.4186,546.51,576.87,0.9107,591.74,547.51,0.2483,648.07,667.76,0.9959,699.91,653.34,0.9788,664.94,765.47,0.9717,690.91,739.82,0.884,707.0,849.92,0.7191,705.84,820.72,0.5224
26,0.8667,3,532.87,145.13,679.29,425.55,0.6057,551.2,191.43,0.8918,561.21,185.29,0.936,555.92,181.05,0.4218,592.5,195.55,0.9507,583.99,182.49,0.1248,610.15,253.99,0.9779,584.46,226.38,0.8582,586.76,337.39,0.9042,556.29,285.36,0.3907,535.03,337.02,0.7592,537.78,316.81,0.3122,615.32,400.65,0.8472,594.75,386.06,0.6904,600.02,487.49,0.2923,564.09,462.49,0.1475,603.59,534.3,0.0545,564.98,504.95,0.0343
26,0.8667,4,564.18,0.57,665.36,162.38,0.356,599.53,22.35,0.9104,604.66,16.92,0.9421,596.85,16.65,0.6335,619.47,16.34,0.8985,595.82,15.61,0.128,640.02,43.61,0.9843,590.48,41.13,0.9295,641.64,83.61,0.9504,574.3,78.73,0.5503,609.74,79.05,0.881,577.87,78.57,0.4961,634.21,128.71,0.9389,600.23,126.48,0.869,632.94,180.41,0.5934,590.41,178.38,0.3487,636.57,227.05,0.1798,594.19,223.4,0.0979
26,0.8667,5,656.47,108.78,807.15,637.14,0.8618,665.42,159.66,0.5321,669.95,150.03,0.7488,674.16,150.93,0.0613,698.18,158.6,0.9774,724.94,155.02,0.1281,700.6,222.17,0.9964,765.57,212.08,0.8996,703.09,320.81,0.9741,785.28,300.05,0.271,689.35,395.41,0.8747,761.27,357.84,0.2027,728.86,380.31,0.9968,773.59,374.2,0.9837,725.55,491.55,0.9965,779.82,481.21,0.9852,745.72,600.03,0.9828,782.91,576.98,0.9601
27,0.9,1,507.55,315.79,743.78,875.31,0.8834,557.26,403.02,0.1043,556.28,390.4,0.2395,568.66,388.24,0.0034,576.66,393.95,0.985,633.52,384.15,0.106,601.15,478.45,0.9983,680.06,446.34,0.9502,600.38,599.47,0.989,681.05,537.0,0.4173,546.48,576.89,0.911,591.59,547.28,0.2481,648.07,667.75,0.9959,699.89,653.31,0.9786,664.97,765.55,0.9716,690.98,739.89,0.8834,707.02,849.99,0.7182,705.9,820.74,0.5209
27,0.9,3,531.31,144.53,677.75,424.6,0.6054,551.21,191.44,0.8916,561.22,185.29,0.9357,555.93,181.05,0.4216,592.5,195.56,0.9506,584.01,182.49,0.1252,610.12,253.99,0.9778,584.51,226.34,0.8586,586.75,337.32,0.9038,556.37,285.21,0.3915,535.1,336.91,0.7585,537.91,316.67,0.3126,615.27,400.53,0.8473,594.77,385.93,0.6911,600.01,487.31,0.2931,564.09,462.29,0.1484,603.58,534.13,0.0549,564.93,504.78,0.0345
27,0.9,4,562.75,0.74,667.41,170.75,0.3561,599.53,22.35,0.9105,604.66,16.91,0.9421,596.85,16.64,0.6335,619.47,16.33,0.8985,595.82,15.61,0.128,640.02,43.61,0.9843,590.47,41.13,0.9296,641.64,83.61,0.9504,574.3,78.73,0.5503,609.74,79.04,0.8811,577.87,78.57,0.4962,634.22,128.72,0.939,600.23,126.49,0.8691,632.95,180.43,0.5939,590.41,178.4,0.3491,636.58,227.08,0.1801,594.19,223.43,0.0981
27,0.9,5,658.07,107.73,807.41,632.0,0.8618,665.4,159.64,0.5325,669.93,150.01,0.7489,674.15,150.91,0.0615,698.18,158.6,0.9774,724.95,155.02,0.1283,700.59,222.21,0.9964,765.57,212.13,0.8997,703.11,320.83,0.9741,785.27,300.13,0.2713,689.44,395.4,0.8745,761.21,358.02,0.2029,728.79,380.53,0.9968,773.54,374.42,0.9836,725.54,491.72,0.9964,779.9,481.37,0.9851,745.56,600.15,0.9827,782.9,577.1,0.96
